Articolo	Comma	Codice	Descrizione	Sanzione 60gg.	Sanz. sconto 30%	Punti patente	Codice sanz. acc.	Sanzione Accessoria 1	Data Istat	Data inizio validità effettiva	Data inizio validità	Data fine validità	Sosta Mov.	Annotazioni	Sosta disco	Sosta ticket	Transito ztl	Sosp. patente breve	Magg. notte	Utilizzabile dagli operatori abilitati
172	VARI	17211	INFRAZIONI RIPETUTE RELATIVE ALL'USO DELLE CINTURE	83,00	N.P.	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Solo verbale CA
173	3 Bis	17304	USO DI TELEFONO O CUFFIE (RECIDIVA)	350,00	N.P.	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		A					SI		Verbali CA & SP
173	3 Bis	17303	USO DI TELEFONO O CUFFIE	250,00	N.P.	5	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		A					SI		Verbali CA & SP
173	1 E 3	17301	MANCATO USO DI LENTI	83,00	58,10	5	0		01/01/2021	01/01/1997	01/01/2021									
174	4		TEMPI DI GUIDA E DI PAUSA	167,00	116,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
174	8		INOSSERVANZA DELLE PRESCRITTE PAUSE O INTERRUZIONI	168,00	117,60	2	0		01/01/2021	01/01/2021	01/01/2021									Verbali CA & SP
174	9		IMPRESA CHE TIENE I DOCUMENTI IN MANIERA IRREGOLAR	87,00	60,90	0	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
174	5		PERIODO DI RIPOSO GIORN. E/O COPIA ORARIO SERVIZIO	167,00	116,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
174	6		MEMBRI DELL'EQUIPAGGIO	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
174	7		COPIA DELL'ORARIO DI SERVIZIO INCOMPLETO	26,00	18,20	1	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
174	7-bis		CIRCOLAZIONE NEL PERIODO DI INTIMAZIONE	1.769,00	N.P.	0	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2009	01/01/2004	01/01/2009								SI	Verbali CA & SP
175	2 E 16		CIRCOLAZIONE DI VEICOLI NON AMMESSI	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
175	2LETT.E)13		VEICOLI CON CARICO DISORDINATO	430,00	301,00	4	0		01/01/2021	01/01/1999	01/01/2021									Verbali CA & SP
175	2LETT.F)13		VEICOLI CON CARICO SCOPERTO	430,00	301,00	4	0		01/01/2021	01/01/1999	01/01/2021									Verbali CA & SP
175	2LETT.G)16	17503	TRASPORTI OLTRE I LIMITI CONSENTITI	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									
175	2LETT.I)16	17501	VEICOLI CON CARICO NON OPPORTUNAMENTE SISTEMATO	42,00	29,40	2	0		01/01/2021	01/01/2003	01/01/2021									
175	2LETT.H)16	17502	VEICOLI IN CONDIZIONI PERICOLOSE	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									
175	4 E 16		VEICOLI LENTI	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
175	6 E 16		PEDONI E ANIMALI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
175	7LETT.A)14		TRAINO DI VEICOLI	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
175	7LETT.B)14		AUTOSTOP	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
175	7LETT.B)14		FARE AUTOSTOP	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
175	7LETT.D)14		CAMPEGGIO	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
175	7LETT.C)15		ATTIVITA' COMMERCIALI	430,00	301,00	0	41	FERMO AMMINISTRATIVO	01/01/2021	01/01/1999	01/01/2021									Verbali CA & SP
175	8 E 15		ATTIVITA' COMMERCIALI IN AREE ATTIGUE	430,00	301,00	0	41	FERMO AMMINISTRATIVO	01/01/2021	01/01/1999	01/01/2021									Verbali CA & SP
175	9 E 16		VEICOLI LASCIATI IN SOSTA OLTRE 24 ORE	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
175	12 E 16	17512	ATTIVITA' DI SOCCORSO E RIMOZIONE NON AUTORIZZATE	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
176	4 E 21		CORSIA DI EMERGENZA PER USCITA	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
176	2LETT.A)21		IMMISSIONE SULLE CARREGGIATE	87,00	60,90	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		A					SI	SI	Verbali CA & SP
176	2LETT.B)21		USCITA DALLE CARREGGIATE	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
176	2LETT.C)21		CAMBIAMENTO DI CORSIA NON SEGNALATO	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
176	3 E 21		ARRESTO DELLA CIRCOLAZIONE E POSIZIONE DEI VEICOLI	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
176	1LETT.C)20		CIRCOLAZIONE SULLE CORSIE DI EMERGENZA	430,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1999	01/01/2021								SI	Verbali CA & SP
176	1LETT.B)20		RETROMARCIA	430,00	301,00	10	0		01/01/2021	01/01/1999	01/01/2021								SI	Verbali CA & SP
176	1LETT.A)19		CARREGGIATA IN SENSO CONTRARIO	0,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE											SI	Verbali CA & SP
176	1LETT.A)19		ATTRAVERSAMENTO DELLO SPARTITRAFFICO	0,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE											SI	Verbali CA & SP
176	5 E 21		SOSTE E FERMATE (NO SITUAZIONE DI EMERGENZA)	87,00	60,90	2	0		01/01/2021	01/01/2003	01/01/2021								SI	Verbali CA & SP
176	11 E 21		INCOLONNAMENTO E PAGAMENTO DEL PEDAGGIO	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
176	10 E 21	17608	MARCIA PER FILE PARALLELE	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
176	9 E 21		CORSIE PER AUTOVEICOLI PESANTI	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
176	7 E 20		SEGNALAZIONE DI VEICOLO IN SOSTA	430,00	301,00	0	0		01/01/2021	01/01/1999	01/01/2021								SI	Verbali CA & SP
176	6 E 20		SOSTA PROLUNGATA	430,00	301,00	0	0		01/01/2021	01/01/1999	01/01/2021								SI	Verbali CA & SP
176	5 E 21		SOSTE E FERMATE (NO CORSIA DI EMERGENZA)	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
176	8 E 21	17607	SEGNALE MOBILE DI PERICOLO	87,00	60,90	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
176	5 E 21		SOSTE E FERMATE (NO SITUAZIONE DI EMERGENZA)	87,00	60,90	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		S					SI	SI	Verbali CA & SP
176	5 E 21		SOSTE E FERMATE (NO CORSIA DI EMERGENZA)	87,00	60,90	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		S					SI	SI	Verbali CA & SP
176	13 E 21		MANOVRE DEI VEICOLI IN SERVIZIO	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
176	17		FERMATA ALLE STAZIONI E PAGAMENTO PEDAGGIO	430,00	301,00	0	0		01/01/2021	01/01/1999	01/01/2021								SI	Verbali CA & SP
176	2LETT.A)21	17601	IMMISSIONE SULLE CARREGGIATE (MANCATA PRECEDENZA)	87,00	60,90	2	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI	SI	Verbali CA & SP
176	18		VEICOLI CIRCOLANTI CON OMESSA REVISIONE	173,00	121,10	0	22	RITIRO CARTA DI CIRCOLAZIONE PER AGGIORNAMENTO	01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
176	1LETT.A)19	17609	INVERSIONE DI MARCIA	0,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE		01/01/2013	01/01/2013								SI	Verbali CA & SP
176	2LETT.A)21		IMMISSIONE SULLE CARREGGIATE	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
176	1LETT.D)20		CIRCOLAZIONE SULLE CORSIE DI VARIAZIONE DI VELOCIT	430,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1999	01/01/2021								SI	Verbali CA & SP
176	1LETT.B)20		RETROMARCIA IN AUTOSTRADA	430,00	301,00	10	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024		A					SI	SI	Verbali CA & SP
177	3 E 5		VEICOLI CHE SEGUONO MEZZI CON SEGNALE DI ALLARME	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
177	1 E 4	17701	USO INGIUSTIFICATO DI DISPOSITIVO DI ALLARME	87,00	60,90	0	0		01/01/2021	01/01/1997	01/01/2021									
177	3  E 5	17702	OBBLIGHI PER GLI ALTRI VEICOLI	42,00	29,40	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
177	5 bis		SORPASSO DI VEICOLI IMP. IN PROC. DI RALLENTAMENTO	167,00	116,90	0	105		01/01/2021	14/12/2024	14/12/2024									Verbali CA & SP
178	1 E 3		MANCANZA DI LIBRETTO 	167,00	116,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
178	4		LIBRETTO INDIVIDUALE MANCANTE	167,00	116,90	1	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
178	1 E 3		ORARIO DI GUIDA E DI RIPOSO	167,00	116,90	2	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
178	4		LIBRETTO INDIVIDUALE INCOMPLETO	167,00	116,90	1	0		01/01/2021	01/01/2004	01/01/2021								SI	Verbali CA & SP
178	1 E 3		MANCANZA DI  REGISTRO E/O COPIA ORARIO DI SERVIZIO	167,00	116,90	2	0		01/01/2021	01/01/2004	01/01/2021								SI	Verbali CA & SP
178	4		REGISTRO MANCANTE	167,00	116,90	1	0		01/01/2021	01/01/2004	01/01/2021								SI	Verbali CA & SP
178	4		REGISTRO INCOMPLETO	167,00	116,90	1	0		01/01/2021	01/01/2004	01/01/2021								SI	Verbali CA & SP
178	4-bis		CIRCOLAZIONE NEL PERIODO DI INTIMAZIONE	1.769,00	N.P.	1	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2009	01/01/2004	01/01/2009								SI	Verbali CA & SP
178	6		IMPRESA CHE NON OSSERVAVA LE PRESCRIZIONI	173,00	121,10	0	0		01/01/2021	01/01/1997	01/01/2021								SI	Verbali CA & SP
179	1-2Bis e 9		VEICOLO CON LIMITATORE ALTERATO	1.934,00	N.P.	10	13	RITIRO PATENTE PER LA REVOCA	01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
179	2 e 9	17906	CRONOTAGHIGRAFO NON FUNZIONANTE	866,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
179	2	17905	CRONOTACHIGRAFO ALTERATO O CON SIGILLI MANOMESSI	1.732,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2001	01/01/2021									Verbali CA & SP
179	1 E 2	17908	VEICOLO SPROVVISTO DI CRONOTACHIGRAFO	866,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
179	3	17909	RESPONSABILITA' DEL TITOL. DELLA LICENZA O AUTORIZ	967,00	676,90	0	0		01/01/2021	01/07/2003	01/01/2021									
179	2	17903	VEICOLO CON CRONOTACHIGRAFO NON OMOLOGATO	866,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									
179	2	17904	CONDUCENTE CHE NON INSERISCE IL FOGLIO	866,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/1997	01/01/2021									
179	3	17907	TITOLARE DELLA LICENZA	831,00	581,70	0	0		01/01/2021	01/01/1997	01/01/2021									
179	1-2Bis e 9		VEICOLO SPROVV. DI LIMITATORE DI VELOC. O NON FUNZ	967,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
180	1LETT.A)7	18005	CARTA DI CIRCOLAZIONE	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
180	8	18081	MANCATA ESIBIZIONE PATENTE CONDUCENTE	430,00	301,00	0	0		01/01/2021	01/01/2005	01/01/2021									
180	1LETT.B)7	18003	PATENTE DI GUIDA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
180	1LETT.C)7	18002	ESERCITAZIONI DI GUIDA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
180	6 e 7	18014	SENZA PORTARE CON SE IL C.I.G.	26,00	18,20		0		01/01/2021	01/01/2009	01/01/2021									Verbali CA & SP
180	1 e 7	18015	MANCANZA MOMENTANEA DOCUMENTI GENERICO	42,00	29,40		0		01/01/2021	23/04/2024	23/04/2024									Verbali CA & SP
180	1 E 7	18016	MANCANZA MOMENTANEA DOCUMENTI (CICLOMOTORI)	26,00	18,20		0		01/01/2021	27/08/2024	27/08/2024									Verbali CA & SP
180	1LETT.A)7	18004	CERTIFICATO DI IDONEITA' TECNICA	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
180	6 E 7	18010	POSSESSO DEI DOCUMENTI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
180	5 E 7	18011	CERTIFICATO ABILITAZIONE PROFESSIONALE	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
180	4 E 7	18009	CIRCOLAZIONE DI PROVA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
180	4 E 7	18007	USO DIVERSO	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
180	3 E 7	18006	AUTORIZZAZIONI E/O LICENZE	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
180	2 E 7	18012	ISTRUTTORE DI SCUOLA GUIDA	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
180	2 E 7	18013	ISTRUTTORE PRIVATO	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
180	1LETT.D)7	18001	CERTIFICATO DI ASSICURAZIONE	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
180	8	18008	MANCATA ESIBIZIONE DELLA DOCUMENTAZIONE INTIMATA	430,00	301,00	0	0		01/01/2021	01/01/1999	01/01/2021									
180	8	180C8	MANCATA ESIBIZIONE DELLA DOCUMENTAZIONE INTIMATA	430,00	301,00	0	0		01/01/2021	01/01/2009	01/01/2021									Verbali CA & SP
181	1 E 3	00048	MANCATA ESPOSIZIONE CONTRASSEGNO ASSICURATIVO	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
181	2 e 3	18103	MANCANZA DI CONTRASSEGNI PER MOTOCICLI,CICLOMOTORI	26,00	18,20	0	0		01/01/2021	01/07/2011	01/01/2021									Verbali CA & SP
181	1 E 3	18102	CONTRASSEGNO DI ASSICURAZIONE	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
182	4 E 10	18207	VEICOLI A MANO	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
182	3 E 10		CICLISTI CHE TRAINANO ALTRI VEICOLI O CON. ANIMALI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
182	3 E 10		CICLISTA AL TRAINO	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
182	1 E 10		CICLISTI AFFIANCATI FUORI DEL CENTRO ABITATO	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
182	1 E 10	18201	MODALITA' DI CIRCOLAZIONE PER VELOCIPEDI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
182	9 E 10		PISTE CICLABILI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
182	8 E 10		TRASPORTO DI OGGETTI O ANIMALI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
182	7 E 10		TRASPORTO DI PERSONE IN SOVRANNUMERO	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
182	6 E 10		VELOCIPEDI PARTICOLARI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
182	5 E 10	18204	TRASPORTO DI PERSONE	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
182	2 E 10	18211	MODALITA' DI CONDUZIONE DEL VEICOLO	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
183	1 E 5		MODALITA' DI CONDUZIONE	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
183	2 E 5		NUMERO DI ANIMALI AL TRAINO	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
183	4 E 5		PIU' CONDUCENTI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
184	3 E 8		SEGNALAZIONI VISIVE	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
184	4 E 8		ANIMALI AL SEGUITO DI VEICOLI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
184	5 E 8		NUMERO DI GUARDIANI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
184	6 E 8		MODALITA' DI CIRCOLAZIONE PER ANIMALI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
184	7 E 8		CIRCOLAZIONE IN ORE NOTTURNE (ANIMALI)	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
184	1 E 8		NUMERO DI CONDUCENTI	42,00	29,40	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
185	4 E 6		SCARICO DI RESIDUI DA PARTE DI CARAVAN	87,00	60,90	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
185	5 E 6		SCARICO DI RESIDUI DA PARTE DI ALTRI VEICOLI	87,00	60,90	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
186	7	18603	RIFIUTO ACCERTAMENTO STATO DI EBREZZA	0,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	04/08/2007	04/08/2007	04/08/2007									Verbali CA & SP
186	7	18602	RIFIUTO ACCERTAMETO STATO DI EBREZZA (INCIDENTE)	0,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	04/08/2007	04/08/2007	04/08/2007									Verbali CA & SP
186	2, lett a	18600	GUIDA IN STATO DI EBBREZZA tasso da 0,5 a 0,8 g/l	500,00	350,00	10	127			01/01/2017	01/01/2017		M							Verbali CA & SP
186	2 bis	18611	respons inciden stradale con TA>0,5 fino a 0,8 g/l	1.084,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2017	01/01/2021									Verbali CA & SP
186	2 lett.b	18610	Conducente con TA > 0,8 g/l	0,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE		10/02/2012	10/02/2012									Verbali CA & SP
186	-bis C. 6	18607	Rifiuto accert dai conduc art.186-bis/1	0,00	N.P.	0	115			30/07/2010	30/07/2010		M							Verbali CA & SP
186	-bis C. 2	18605	Conducente con TA da 0,0 a 0,5 g/l provoca sinistr	1.334,34	934,04	10	111			30/07/2010	30/07/2010		M							Verbali CA & SP
186	-bis C. 2	18606	Conducente con TA da 0,0 a 0,5 g/l provoca sinistr	328,00	229,60	5	0		01/01/2017	01/01/2017	01/01/2017		M							Verbali CA & SP
186	-bis C. 2	18604	Conducente con TA da 0,0 a 0,5 g/l	168,00	117,60	5	0		01/01/2021	01/01/2017	01/01/2021		M							Verbali CA & SP
186	3 e 2lett. a	18608	Conducente con TA da 0,5 a 0,8 g/l	708,00	495,60	10	127		01/01/2015	01/01/2015	01/01/2015		M							Verbali CA & SP
186	2, lett a	18601	SINISTRO IN STATO DI EBBREZZA da 0,5 a 0,8 g/l	543,00	380,10	10	127		01/01/2021	01/01/2017	01/01/2021		M							Verbali CA & SP
186	2 lett.c	18609	Conducente con TA > 1,5 g/l	0,00	N.P.	10	42	SEQUESTRO PER LA CONFISCA		01/07/2010	01/07/2010									Verbali CA & SP
187	8	18702	RIFIUTO DI ACCERTAMENTO USO SOSTANZE STUPEFACENTI	0,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	04/08/2007	04/08/2007	04/08/2007									Verbali CA & SP
187	1	18701	GUIDA IN CONDIZIONI DI ALTERAZ. FISICA E PSICHICA	0,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE		04/08/2007	04/08/2007									Verbali CA & SP
187	1 bis	18703	GUIDA IN STATO DI ALTERAZIONE PSICO-FISICA (INCID)	0,00	N.P.	0	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE		04/08/2007	04/08/2007									
187	8	18704	RIFIUTO ACCERTAMENTO (IN CASO DI INCIDENTE)	0,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	04/08/2007	04/08/2007	04/08/2007									Verbali CA & SP
188	1 E 5	18802	VIOLAZIONE DELLE PRESCRIZIONI	87,00	60,90	3	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
188	1 E 4	18801	UTILIZZAZIONE IRREGOLARE	168,00	117,60	6	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
189	4 E 9	18905	INFORMAZIONE AGLI ALTRI COINVOLTI	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021									
189	1 E 5	18902	MANCATO ARRESTO A SEGUITO DI SINISTRO CON DANNI	302,00	211,40	4	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
189	2 E 9	18907	SALVAGUARDIA DELLA SICUREZZA DELLA CIRCOLAZIONE	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021									
189	1 e 5 	18908	FUGA DOPO INCIDENTE DANNI AL MEZZO CON REVISIONE	302,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2019	01/01/2021									Verbali CA & SP
189	1 e 5 	18901	MANCATO ARRESTO A SEGUITO DI SINISTRO (REVISIONE)	302,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE	01/01/2021	01/01/2004	01/01/2021									Verbali CA & SP
189	1 e 6	18904	FUGA A SEGUITO DI INCIDENTE CON DANNI A PERSONE	0,00	N.P.	10	11	RITIRO PATENTE DI GUIDA PER SOSPENSIONE		01/01/2013	01/01/2013									Verbali CA & SP
189	7	18903	OMISSIONE DI SOCCORSO	0,00	N.P.	0	0			01/01/2013	01/01/2013									Verbali CA & SP
189	3 E 9	18906	INTRALCIO ALLA CIRCOLAZIONE	87,00	60,90	2	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
190	2 E 10	19009	ATTRAVERSAMENTO DI CARREGGIATA CON PASS. PEDONALI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
190	3 E 10	19007	ATTRAVERSAMENTO DI PIAZZE	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
190	3 E 10	19002	ATTRAVERSAMENTO DI INTERSEZIONI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
190	8 E 10	19008	CIRCOLAZIONE CON PATTINI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
190	6 E 10		SALITA E DISCESA DAGLI AUTOBUS	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
190	9 E 10	19015	GIOCHI, ALLENAMENTI E MANIFESTAZIONI SULLA STRADA	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
190	9 E 10	19014	CIRCOLAZIONE DI PATTINI SUGLI SPAZI PEDONALI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
190	1 E 10	19013	MANCATO USO DEL MARCIAPIEDE O IMPEGNO CARREGGIATA	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
190	1 E 10		CIRCOLAZIONE FUORI CENTRO ABITATO (DOPPIO SENSO)	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
190	1 E 10		CIRCOLAZIONE FUORI CENTRO ABITATO (SENSO UNICO)	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
190	1 E 10		CIRCOLAZIONE IN ORE NOTTURNE (PEDONI)	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									Verbali CA & SP
190	5 E 10	19005	PRECEDENZA AI VEICOLI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
190	4 E 10	19006	SOSTA IN GRUPPI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
190	4 E 10	19003	SOSTA SULLA CARREGGIATA (PEDONI)	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
190	2 E 10	19001	ATTRAVERSAMENTO DI CARREGGIATA SENZA PASS.PEDONALI	26,00	18,20	0	0		01/01/2021	01/01/1997	01/01/2021									
191	3 E 4	19102	PERSONE INVALIDE	167,00	116,90	8	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
191	3 E 4	19103	SITUAZIONI DI PERICOLO	167,00	116,90	8	550	SOSPENSIONE DELLA PATENTE IN RELAZIONE AL PUNTEGGIO	01/01/2021	14/12/2024	14/12/2024							SI		Verbali CA & SP
